REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,"2011/01/07 18:00:00",8936.77,30.6,TRADE
NSW1,"2011/01/07 18:30:00",8846.2,33.25,TRADE
NSW1,"2011/01/07 19:00:00",8687.87,30.76,TRADE
NSW1,"2011/01/07 19:30:00",8728.45,29.87,TRADE
NSW1,"2011/01/07 20:00:00",8739.48,31.63,TRADE
NSW1,"2011/01/07 20:30:00",8601.12,31.44,TRADE
NSW1,"2011/01/07 21:00:00",8421.22,30.19,TRADE
NSW1,"2011/01/07 21:30:00",8499.91,29.32,TRADE
NSW1,"2011/01/07 22:00:00",8385.93,27.88,TRADE
NSW1,"2011/01/07 22:30:00",8343.66,30.88,TRADE
NSW1,"2011/01/07 23:00:00",8225.95,28.66,TRADE
NSW1,"2011/01/07 23:30:00",7976.07,28.87,TRADE
NSW1,"2011/01/08 00:00:00",7849.66,27.28,TRADE
NSW1,"2011/01/08 00:30:00",7582.41,25.29,TRADE
NSW1,"2011/01/08 01:00:00",7345.14,24.78,TRADE
NSW1,"2011/01/08 01:30:00",7000.48,24.51,TRADE
NSW1,"2011/01/08 02:00:00",6700.55,23.72,TRADE
NSW1,"2011/01/08 02:30:00",6535.41,22.38,TRADE
NSW1,"2011/01/08 03:00:00",6431.64,21.34,TRADE
NSW1,"2011/01/08 03:30:00",6386.17,22.48,TRADE
NSW1,"2011/01/08 04:00:00",6349.49,22.57,TRADE
NSW1,"2011/01/08 04:30:00",6404.04,21.83,TRADE
NSW1,"2011/01/08 05:00:00",6431,22.24,TRADE
NSW1,"2011/01/08 05:30:00",6517.4,22.89,TRADE
NSW1,"2011/01/08 06:00:00",6743.41,24.54,TRADE
NSW1,"2011/01/08 06:30:00",7064.37,26.03,TRADE
NSW1,"2011/01/08 07:00:00",7495.37,27.52,TRADE
NSW1,"2011/01/08 07:30:00",7914.32,26.91,TRADE
NSW1,"2011/01/08 08:00:00",8281.9,26.74,TRADE
NSW1,"2011/01/08 08:30:00",8640.06,30.99,TRADE
NSW1,"2011/01/08 09:00:00",8777.4,31.1,TRADE
NSW1,"2011/01/08 09:30:00",8886.89,34.97,TRADE
NSW1,"2011/01/08 10:00:00",8917.89,39.08,TRADE
NSW1,"2011/01/08 10:30:00",8931.93,50.63,TRADE
NSW1,"2011/01/08 11:00:00",8948.42,40.24,TRADE
NSW1,"2011/01/08 11:30:00",8948.19,38.78,TRADE
NSW1,"2011/01/08 12:00:00",8953.93,38,TRADE
NSW1,"2011/01/08 12:30:00",8892.91,35.8,TRADE
NSW1,"2011/01/08 13:00:00",8974.18,37.48,TRADE
NSW1,"2011/01/08 13:30:00",9077.11,37.24,TRADE
NSW1,"2011/01/08 14:00:00",9042.61,37.54,TRADE
NSW1,"2011/01/08 14:30:00",9120.04,36.99,TRADE
NSW1,"2011/01/08 15:00:00",9224.3,36.96,TRADE
NSW1,"2011/01/08 15:30:00",9208.15,34.78,TRADE
NSW1,"2011/01/08 16:00:00",9218.04,33.01,TRADE
NSW1,"2011/01/08 16:30:00",9129.05,33.01,TRADE
NSW1,"2011/01/08 17:00:00",9145.01,33.58,TRADE
NSW1,"2011/01/08 17:30:00",9030.38,30.08,TRADE
NSW1,"2011/01/08 18:00:00",8939.46,27.18,TRADE
NSW1,"2011/01/08 18:30:00",8741.03,26.42,TRADE
NSW1,"2011/01/08 19:00:00",8676.22,28.36,TRADE
NSW1,"2011/01/08 19:30:00",8683.12,28.64,TRADE
NSW1,"2011/01/08 20:00:00",8749.64,30.02,TRADE
NSW1,"2011/01/08 20:30:00",8652.17,27.96,TRADE
NSW1,"2011/01/08 21:00:00",8521.69,25.83,TRADE
NSW1,"2011/01/08 21:30:00",8464.86,26.41,TRADE
NSW1,"2011/01/08 22:00:00",8389.06,26.34,TRADE
NSW1,"2011/01/08 22:30:00",8223.25,26.17,TRADE
NSW1,"2011/01/08 23:00:00",7983.92,25.2,TRADE
NSW1,"2011/01/08 23:30:00",7698.09,25.25,TRADE
NSW1,"2011/01/09 00:00:00",7513.65,25.19,TRADE
NSW1,"2011/01/09 00:30:00",7286.58,24.55,TRADE
NSW1,"2011/01/09 01:00:00",7011.89,22.76,TRADE
NSW1,"2011/01/09 01:30:00",6731.3,22.18,TRADE
NSW1,"2011/01/09 02:00:00",6569.59,21.67,TRADE
NSW1,"2011/01/09 02:30:00",6405.35,19.71,TRADE
NSW1,"2011/01/09 03:00:00",6344.25,20.03,TRADE
NSW1,"2011/01/09 03:30:00",6310.84,20.43,TRADE
NSW1,"2011/01/09 04:00:00",6310.45,20.57,TRADE
NSW1,"2011/01/09 04:30:00",6324.71,19.66,TRADE
NSW1,"2011/01/09 05:00:00",6343.12,19.51,TRADE
NSW1,"2011/01/09 05:30:00",6387.47,19.56,TRADE
NSW1,"2011/01/09 06:00:00",6497.97,19.78,TRADE
NSW1,"2011/01/09 06:30:00",6737.42,22.08,TRADE
NSW1,"2011/01/09 07:00:00",7053.11,24.87,TRADE
NSW1,"2011/01/09 07:30:00",7401.17,25.2,TRADE
NSW1,"2011/01/09 08:00:00",7816.35,25.31,TRADE
NSW1,"2011/01/09 08:30:00",8140.69,25.56,TRADE
NSW1,"2011/01/09 09:00:00",8383.28,25.92,TRADE
NSW1,"2011/01/09 09:30:00",8602.11,27.72,TRADE
NSW1,"2011/01/09 10:00:00",8651.45,29.13,TRADE
NSW1,"2011/01/09 10:30:00",8715.23,32.12,TRADE
NSW1,"2011/01/09 11:00:00",8838.27,40.46,TRADE
NSW1,"2011/01/09 11:30:00",8881.94,33.67,TRADE
NSW1,"2011/01/09 12:00:00",8809.44,33.82,TRADE
NSW1,"2011/01/09 12:30:00",8850.6,39.19,TRADE
NSW1,"2011/01/09 13:00:00",8889.22,34.29,TRADE
NSW1,"2011/01/09 13:30:00",8884.94,31.23,TRADE
NSW1,"2011/01/09 14:00:00",8883.72,32.97,TRADE
NSW1,"2011/01/09 14:30:00",8926.55,35.27,TRADE
NSW1,"2011/01/09 15:00:00",8942.15,38.4,TRADE
NSW1,"2011/01/09 15:30:00",8948.38,39.41,TRADE
NSW1,"2011/01/09 16:00:00",8957.12,35.39,TRADE
NSW1,"2011/01/09 16:30:00",8865.93,29.61,TRADE
NSW1,"2011/01/09 17:00:00",8961.12,30.2,TRADE
NSW1,"2011/01/09 17:30:00",8912.41,30.31,TRADE
NSW1,"2011/01/09 18:00:00",8897.71,31.56,TRADE
NSW1,"2011/01/09 18:30:00",8771.79,29.35,TRADE
NSW1,"2011/01/09 19:00:00",8665.18,28.96,TRADE
NSW1,"2011/01/09 19:30:00",8734.67,32.72,TRADE
NSW1,"2011/01/09 20:00:00",8808.2,34.7,TRADE
NSW1,"2011/01/09 20:30:00",8667.66,30.47,TRADE
NSW1,"2011/01/09 21:00:00",8484.98,28.12,TRADE
NSW1,"2011/01/09 21:30:00",8315.38,26.76,TRADE
NSW1,"2011/01/09 22:00:00",8074.17,24.96,TRADE
NSW1,"2011/01/09 22:30:00",7881.53,24.84,TRADE
NSW1,"2011/01/09 23:00:00",7578.76,25.29,TRADE
NSW1,"2011/01/09 23:30:00",7348.31,25.29,TRADE
NSW1,"2011/01/10 00:00:00",7195.52,24.79,TRADE
NSW1,"2011/01/10 00:30:00",7043.51,23.58,TRADE
NSW1,"2011/01/10 01:00:00",6828.86,21.85,TRADE
NSW1,"2011/01/10 01:30:00",6604.38,21.71,TRADE
NSW1,"2011/01/10 02:00:00",6417.39,20.42,TRADE
NSW1,"2011/01/10 02:30:00",6343.17,19.83,TRADE
NSW1,"2011/01/10 03:00:00",6325.48,20.54,TRADE
NSW1,"2011/01/10 03:30:00",6350.58,22.36,TRADE
NSW1,"2011/01/10 04:00:00",6437.52,23.34,TRADE
NSW1,"2011/01/10 04:30:00",6649.17,24.43,TRADE
NSW1,"2011/01/10 05:00:00",6875.36,25.33,TRADE
NSW1,"2011/01/10 05:30:00",7355.16,25.52,TRADE
NSW1,"2011/01/10 06:00:00",7838.76,25.93,TRADE
NSW1,"2011/01/10 06:30:00",8331.05,34.41,TRADE
NSW1,"2011/01/10 07:00:00",8796.81,56.1,TRADE
NSW1,"2011/01/10 07:30:00",9136.37,36.87,TRADE
NSW1,"2011/01/10 08:00:00",9456.38,49.8,TRADE
NSW1,"2011/01/10 08:30:00",9793.76,56.06,TRADE
NSW1,"2011/01/10 09:00:00",9994.21,44.51,TRADE
NSW1,"2011/01/10 09:30:00",10154.51,60.12,TRADE
NSW1,"2011/01/10 10:00:00",10226.73,67.34,TRADE
NSW1,"2011/01/10 10:30:00",10313.72,82.98,TRADE
NSW1,"2011/01/10 11:00:00",10300.18,58.28,TRADE
NSW1,"2011/01/10 11:30:00",10326.02,77.67,TRADE
NSW1,"2011/01/10 12:00:00",10159.12,59.83,TRADE
NSW1,"2011/01/10 12:30:00",10177.03,63.34,TRADE
NSW1,"2011/01/10 13:00:00",10225.71,55.86,TRADE
NSW1,"2011/01/10 13:30:00",10188.9,52.39,TRADE
NSW1,"2011/01/10 14:00:00",10130.58,53.13,TRADE
NSW1,"2011/01/10 14:30:00",10070.7,65.99,TRADE
NSW1,"2011/01/10 15:00:00",10074.18,64.81,TRADE
NSW1,"2011/01/10 15:30:00",10050.96,74.55,TRADE
NSW1,"2011/01/10 16:00:00",10036.15,72.85,TRADE
NSW1,"2011/01/10 16:30:00",10013.82,70.53,TRADE
NSW1,"2011/01/10 17:00:00",9819.23,59.42,TRADE
NSW1,"2011/01/10 17:30:00",9596.47,71.2,TRADE
NSW1,"2011/01/10 18:00:00",9406.3,65.72,TRADE
NSW1,"2011/01/10 18:30:00",9224.78,39.37,TRADE
NSW1,"2011/01/10 19:00:00",9045.42,45.46,TRADE
NSW1,"2011/01/10 19:30:00",9075.8,61.59,TRADE
NSW1,"2011/01/10 20:00:00",9054.75,46.25,TRADE
NSW1,"2011/01/10 20:30:00",8894.35,41.47,TRADE
NSW1,"2011/01/10 21:00:00",8623.27,34.85,TRADE
NSW1,"2011/01/10 21:30:00",8662.98,34.7,TRADE
NSW1,"2011/01/10 22:00:00",8476.38,29.24,TRADE
NSW1,"2011/01/10 22:30:00",8358.72,34.18,TRADE
NSW1,"2011/01/10 23:00:00",8224.51,38.63,TRADE
NSW1,"2011/01/10 23:30:00",7967.71,30.69,TRADE
NSW1,"2011/01/11 00:00:00",7846.64,30.18,TRADE
NSW1,"2011/01/11 00:30:00",7613.42,26.31,TRADE
NSW1,"2011/01/11 01:00:00",7444.21,24.88,TRADE
NSW1,"2011/01/11 01:30:00",7138.89,25.05,TRADE
NSW1,"2011/01/11 02:00:00",6872.38,24.54,TRADE
NSW1,"2011/01/11 02:30:00",6662.27,24.02,TRADE
NSW1,"2011/01/11 03:00:00",6540.89,24.89,TRADE
NSW1,"2011/01/11 03:30:00",6552.57,24.81,TRADE
NSW1,"2011/01/11 04:00:00",6614.78,25.31,TRADE
NSW1,"2011/01/11 04:30:00",6856.03,25.34,TRADE
NSW1,"2011/01/11 05:00:00",7098.11,25.36,TRADE
NSW1,"2011/01/11 05:30:00",7568.54,27.19,TRADE
NSW1,"2011/01/11 06:00:00",8008.75,32,TRADE
NSW1,"2011/01/11 06:30:00",8433.6,42.85,TRADE
NSW1,"2011/01/11 07:00:00",8912.68,59.31,TRADE
NSW1,"2011/01/11 07:30:00",9307.43,33.99,TRADE
NSW1,"2011/01/11 08:00:00",9558.83,37.74,TRADE
NSW1,"2011/01/11 08:30:00",9841.29,77.54,TRADE
NSW1,"2011/01/11 09:00:00",9948.96,81.34,TRADE
NSW1,"2011/01/11 09:30:00",10041.39,74.89,TRADE
NSW1,"2011/01/11 10:00:00",10139.4,71.87,TRADE
NSW1,"2011/01/11 10:30:00",10176.59,65.65,TRADE
NSW1,"2011/01/11 11:00:00",10142.13,53.67,TRADE
NSW1,"2011/01/11 11:30:00",10163.16,43.6,TRADE
NSW1,"2011/01/11 12:00:00",10083.67,47.26,TRADE
NSW1,"2011/01/11 12:30:00",10079.86,39.56,TRADE
NSW1,"2011/01/11 13:00:00",10011.23,36.2,TRADE
NSW1,"2011/01/11 13:30:00",10012.64,55.03,TRADE
NSW1,"2011/01/11 14:00:00",9999.4,41.94,TRADE
NSW1,"2011/01/11 14:30:00",9929.58,40.33,TRADE
NSW1,"2011/01/11 15:00:00",9920.99,38.97,TRADE
NSW1,"2011/01/11 15:30:00",9813.84,38.11,TRADE
NSW1,"2011/01/11 16:00:00",9750.05,37.21,TRADE
NSW1,"2011/01/11 16:30:00",9702.81,31.72,TRADE
NSW1,"2011/01/11 17:00:00",9628.3,39.48,TRADE
NSW1,"2011/01/11 17:30:00",9362.75,32.68,TRADE
NSW1,"2011/01/11 18:00:00",9252.13,28.88,TRADE
NSW1,"2011/01/11 18:30:00",9114.09,29.32,TRADE
NSW1,"2011/01/11 19:00:00",9060.22,29.8,TRADE
NSW1,"2011/01/11 19:30:00",9078.37,31.27,TRADE
NSW1,"2011/01/11 20:00:00",9069.65,31.75,TRADE
NSW1,"2011/01/11 20:30:00",8874.17,31.42,TRADE
NSW1,"2011/01/11 21:00:00",8631.93,28.26,TRADE
NSW1,"2011/01/11 21:30:00",8646.81,26.75,TRADE
NSW1,"2011/01/11 22:00:00",8476.27,24.45,TRADE
NSW1,"2011/01/11 22:30:00",8423.19,27.52,TRADE
NSW1,"2011/01/11 23:00:00",8225.35,26.47,TRADE
NSW1,"2011/01/11 23:30:00",8029.9,29.03,TRADE
NSW1,"2011/01/12 00:00:00",7851.76,27.12,TRADE
NSW1,"2011/01/12 00:30:00",7661.7,25.56,TRADE
NSW1,"2011/01/12 01:00:00",7423.18,25.37,TRADE
NSW1,"2011/01/12 01:30:00",7083.5,24.92,TRADE
NSW1,"2011/01/12 02:00:00",6811.03,23.73,TRADE
NSW1,"2011/01/12 02:30:00",6634.72,23.37,TRADE
NSW1,"2011/01/12 03:00:00",6551.07,24.47,TRADE
NSW1,"2011/01/12 03:30:00",6570.04,25.18,TRADE
NSW1,"2011/01/12 04:00:00",6655.63,25.39,TRADE
NSW1,"2011/01/12 04:30:00",6840.17,25.31,TRADE
NSW1,"2011/01/12 05:00:00",7055.91,25.31,TRADE
NSW1,"2011/01/12 05:30:00",7549.14,25.56,TRADE
NSW1,"2011/01/12 06:00:00",8053.23,26.7,TRADE
NSW1,"2011/01/12 06:30:00",8505.42,28.74,TRADE
NSW1,"2011/01/12 07:00:00",9009.58,35.03,TRADE
NSW1,"2011/01/12 07:30:00",9360.67,31.91,TRADE
NSW1,"2011/01/12 08:00:00",9695.69,40.36,TRADE
NSW1,"2011/01/12 08:30:00",10032.66,48.56,TRADE
NSW1,"2011/01/12 09:00:00",10237.47,44.05,TRADE
NSW1,"2011/01/12 09:30:00",10391.89,48.24,TRADE
NSW1,"2011/01/12 10:00:00",10427.31,52.66,TRADE
NSW1,"2011/01/12 10:30:00",10502.64,62.14,TRADE
NSW1,"2011/01/12 11:00:00",10587.41,43.72,TRADE
NSW1,"2011/01/12 11:30:00",10651.03,40.08,TRADE
NSW1,"2011/01/12 12:00:00",10742.91,40.44,TRADE
NSW1,"2011/01/12 12:30:00",10800.87,39.05,TRADE
NSW1,"2011/01/12 13:00:00",10811.16,42.01,TRADE
NSW1,"2011/01/12 13:30:00",10835.58,47.21,TRADE
NSW1,"2011/01/12 14:00:00",10831.56,42.41,TRADE
NSW1,"2011/01/12 14:30:00",10861.03,46.88,TRADE
NSW1,"2011/01/12 15:00:00",10473.77,37.22,TRADE
NSW1,"2011/01/12 15:30:00",10532.21,34.12,TRADE
NSW1,"2011/01/12 16:00:00",10700.09,53.63,TRADE
NSW1,"2011/01/12 16:30:00",10759.46,35.6,TRADE
NSW1,"2011/01/12 17:00:00",10623.24,39.32,TRADE
NSW1,"2011/01/12 17:30:00",10217.06,33.45,TRADE
NSW1,"2011/01/12 18:00:00",10013.15,31,TRADE
NSW1,"2011/01/12 18:30:00",9748.01,29.95,TRADE
NSW1,"2011/01/12 19:00:00",9572.42,31.22,TRADE
NSW1,"2011/01/12 19:30:00",9501.01,31.67,TRADE
NSW1,"2011/01/12 20:00:00",9579.78,35.63,TRADE
NSW1,"2011/01/12 20:30:00",9409.36,32.34,TRADE
NSW1,"2011/01/12 21:00:00",9101.65,29.74,TRADE
NSW1,"2011/01/12 21:30:00",9137.23,30.83,TRADE
NSW1,"2011/01/12 22:00:00",8905.94,28.12,TRADE
NSW1,"2011/01/12 22:30:00",8829.63,31.47,TRADE
NSW1,"2011/01/12 23:00:00",8603.09,31.18,TRADE
NSW1,"2011/01/12 23:30:00",8320.04,30.19,TRADE
NSW1,"2011/01/13 00:00:00",8081.29,28.59,TRADE
NSW1,"2011/01/13 00:30:00",7879.38,26.44,TRADE
NSW1,"2011/01/13 01:00:00",7670.17,26.11,TRADE
NSW1,"2011/01/13 01:30:00",7375.85,25.71,TRADE
NSW1,"2011/01/13 02:00:00",7108.03,24.58,TRADE
NSW1,"2011/01/13 02:30:00",6864.66,24.37,TRADE
NSW1,"2011/01/13 03:00:00",6786.09,25.31,TRADE
NSW1,"2011/01/13 03:30:00",6832.11,25.98,TRADE
NSW1,"2011/01/13 04:00:00",6889.08,25.37,TRADE
NSW1,"2011/01/13 04:30:00",7081.44,25.31,TRADE
NSW1,"2011/01/13 05:00:00",7347.77,25.31,TRADE
NSW1,"2011/01/13 05:30:00",7742.82,25.93,TRADE
NSW1,"2011/01/13 06:00:00",8201.66,29.84,TRADE
NSW1,"2011/01/13 06:30:00",8729.25,32.77,TRADE
NSW1,"2011/01/13 07:00:00",9207,36.93,TRADE
NSW1,"2011/01/13 07:30:00",9639.82,32.42,TRADE
NSW1,"2011/01/13 08:00:00",9948.51,37.6,TRADE
NSW1,"2011/01/13 08:30:00",10251.45,41.72,TRADE
NSW1,"2011/01/13 09:00:00",10430.18,56.48,TRADE
NSW1,"2011/01/13 09:30:00",10575.98,49.2,TRADE
NSW1,"2011/01/13 10:00:00",10578.79,41.52,TRADE
NSW1,"2011/01/13 10:30:00",10637.25,41.46,TRADE
NSW1,"2011/01/13 11:00:00",10707.26,43.21,TRADE
NSW1,"2011/01/13 11:30:00",10704.86,39.81,TRADE
NSW1,"2011/01/13 12:00:00",10737.85,40.2,TRADE
NSW1,"2011/01/13 12:30:00",10785.96,37.91,TRADE
NSW1,"2011/01/13 13:00:00",10766.24,39.24,TRADE
NSW1,"2011/01/13 13:30:00",10754.8,41.57,TRADE
NSW1,"2011/01/13 14:00:00",10687.7,40.01,TRADE
NSW1,"2011/01/13 14:30:00",10631.83,36.28,TRADE
NSW1,"2011/01/13 15:00:00",10583.76,34.56,TRADE
NSW1,"2011/01/13 15:30:00",10562.42,36.27,TRADE
NSW1,"2011/01/13 16:00:00",10522.82,32,TRADE
NSW1,"2011/01/13 16:30:00",10434.56,32.43,TRADE
NSW1,"2011/01/13 17:00:00",10357.73,36.63,TRADE
NSW1,"2011/01/13 17:30:00",10157.34,33.78,TRADE
NSW1,"2011/01/13 18:00:00",9940.01,32.2,TRADE
NSW1,"2011/01/13 18:30:00",9700.85,31.7,TRADE
NSW1,"2011/01/13 19:00:00",9546.22,32.16,TRADE
NSW1,"2011/01/13 19:30:00",9527.67,36.62,TRADE
NSW1,"2011/01/13 20:00:00",9593.4,41.57,TRADE
NSW1,"2011/01/13 20:30:00",9277.76,35.77,TRADE
NSW1,"2011/01/13 21:00:00",9047.53,33.02,TRADE
NSW1,"2011/01/13 21:30:00",9015.28,32.12,TRADE
NSW1,"2011/01/13 22:00:00",8756.22,28.62,TRADE
NSW1,"2011/01/13 22:30:00",8676.94,30.58,TRADE
NSW1,"2011/01/13 23:00:00",8232.16,29,TRADE
NSW1,"2011/01/13 23:30:00",7926.6,28.63,TRADE
NSW1,"2011/01/14 00:00:00",7724.83,26.82,TRADE
NSW1,"2011/01/14 00:30:00",7812.59,26.95,TRADE
NSW1,"2011/01/14 01:00:00",7545.31,25.25,TRADE
NSW1,"2011/01/14 01:30:00",7222.9,24.8,TRADE
NSW1,"2011/01/14 02:00:00",6948.87,24.92,TRADE
NSW1,"2011/01/14 02:30:00",6745.32,23.47,TRADE
NSW1,"2011/01/14 03:00:00",6663.97,22.68,TRADE
NSW1,"2011/01/14 03:30:00",6650.61,24.31,TRADE
NSW1,"2011/01/14 04:00:00",6745.94,25.02,TRADE
NSW1,"2011/01/14 04:30:00",6955.24,25.03,TRADE
NSW1,"2011/01/14 05:00:00",7202.92,25.31,TRADE
NSW1,"2011/01/14 05:30:00",7648.04,25.86,TRADE
NSW1,"2011/01/14 06:00:00",8125.89,27.6,TRADE
NSW1,"2011/01/14 06:30:00",8549.91,30.25,TRADE
NSW1,"2011/01/14 07:00:00",9103.47,33.47,TRADE
NSW1,"2011/01/14 07:30:00",9521.05,30.61,TRADE
NSW1,"2011/01/14 08:00:00",9827.03,34.01,TRADE
NSW1,"2011/01/14 08:30:00",10129.7,34.76,TRADE
NSW1,"2011/01/14 09:00:00",10334.67,36.44,TRADE
NSW1,"2011/01/14 09:30:00",10528.94,38.63,TRADE
NSW1,"2011/01/14 10:00:00",10554.73,34.6,TRADE
NSW1,"2011/01/14 10:30:00",10618.15,36.8,TRADE
NSW1,"2011/01/14 11:00:00",10656.82,37.31,TRADE
NSW1,"2011/01/14 11:30:00",10642.09,33.64,TRADE
NSW1,"2011/01/14 12:00:00",10734.19,33.14,TRADE
NSW1,"2011/01/14 12:30:00",10832.12,33.4,TRADE
NSW1,"2011/01/14 13:00:00",10882.17,34.29,TRADE
NSW1,"2011/01/14 13:30:00",10894.29,33.62,TRADE
NSW1,"2011/01/14 14:00:00",10927.69,38.05,TRADE
NSW1,"2011/01/14 14:30:00",10902.64,37.65,TRADE
NSW1,"2011/01/14 15:00:00",10886.28,35.38,TRADE
NSW1,"2011/01/14 15:30:00",10916.26,35.53,TRADE
NSW1,"2011/01/14 16:00:00",10927.92,39.16,TRADE
NSW1,"2011/01/14 16:30:00",10740.17,33.33,TRADE
NSW1,"2011/01/14 17:00:00",10419.29,32.62,TRADE
NSW1,"2011/01/14 17:30:00",10026.31,30.25,TRADE
NSW1,"2011/01/14 18:00:00",9817.06,29.99,TRADE
NSW1,"2011/01/14 18:30:00",9516.03,30,TRADE
NSW1,"2011/01/14 19:00:00",9270.52,30.81,TRADE
NSW1,"2011/01/14 19:30:00",9259.13,31.5,TRADE
NSW1,"2011/01/14 20:00:00",9297.74,31.71,TRADE
NSW1,"2011/01/14 20:30:00",9159.51,31.1,TRADE
NSW1,"2011/01/14 21:00:00",8910.38,28.59,TRADE
NSW1,"2011/01/14 21:30:00",8913.11,30.15,TRADE
NSW1,"2011/01/14 22:00:00",8798.07,27.33,TRADE
NSW1,"2011/01/14 22:30:00",8735.03,32.48,TRADE
NSW1,"2011/01/14 23:00:00",8555.38,29.81,TRADE
NSW1,"2011/01/14 23:30:00",8308.31,29.14,TRADE
NSW1,"2011/01/15 00:00:00",8047.18,28.4,TRADE
NSW1,"2011/01/15 00:30:00",7782.75,26.44,TRADE
NSW1,"2011/01/15 01:00:00",7523.07,24.71,TRADE
NSW1,"2011/01/15 01:30:00",7241.26,24.53,TRADE
NSW1,"2011/01/15 02:00:00",6994.06,23.53,TRADE
NSW1,"2011/01/15 02:30:00",6790.92,22.08,TRADE
NSW1,"2011/01/15 03:00:00",6623.53,22.48,TRADE
NSW1,"2011/01/15 03:30:00",6569.31,23.05,TRADE
NSW1,"2011/01/15 04:00:00",6638.63,22.26,TRADE
NSW1,"2011/01/15 04:30:00",6694.6,23.23,TRADE
NSW1,"2011/01/15 05:00:00",6799.42,23.98,TRADE
NSW1,"2011/01/15 05:30:00",6867.62,21.18,TRADE
NSW1,"2011/01/15 06:00:00",7087.11,24.93,TRADE
NSW1,"2011/01/15 06:30:00",7427.12,25.37,TRADE
NSW1,"2011/01/15 07:00:00",7782.89,25.34,TRADE
NSW1,"2011/01/15 07:30:00",8165.33,24.68,TRADE
NSW1,"2011/01/15 08:00:00",8544.19,27.25,TRADE
NSW1,"2011/01/15 08:30:00",8958.85,30.43,TRADE
NSW1,"2011/01/15 09:00:00",9104.47,30.93,TRADE
NSW1,"2011/01/15 09:30:00",9241.31,31.69,TRADE
NSW1,"2011/01/15 10:00:00",9285.5,32.02,TRADE
NSW1,"2011/01/15 10:30:00",9282.91,30.84,TRADE
NSW1,"2011/01/15 11:00:00",9322.63,31.71,TRADE
NSW1,"2011/01/15 11:30:00",9293.2,30.9,TRADE
NSW1,"2011/01/15 12:00:00",9337.81,32,TRADE
NSW1,"2011/01/15 12:30:00",9465.1,32.34,TRADE
NSW1,"2011/01/15 13:00:00",9481.4,33.32,TRADE
NSW1,"2011/01/15 13:30:00",9552.75,33,TRADE
NSW1,"2011/01/15 14:00:00",9620.27,33,TRADE
NSW1,"2011/01/15 14:30:00",9776,34.49,TRADE
NSW1,"2011/01/15 15:00:00",9874.56,38.72,TRADE
NSW1,"2011/01/15 15:30:00",9949.04,39.31,TRADE
NSW1,"2011/01/15 16:00:00",10061.82,44,TRADE
NSW1,"2011/01/15 16:30:00",10043.48,43.01,TRADE
NSW1,"2011/01/15 17:00:00",9991.43,39.08,TRADE
NSW1,"2011/01/15 17:30:00",9887.19,35.22,TRADE
NSW1,"2011/01/15 18:00:00",9751.35,36.91,TRADE
NSW1,"2011/01/15 18:30:00",9584.68,33.18,TRADE
NSW1,"2011/01/15 19:00:00",9513.33,33.41,TRADE
NSW1,"2011/01/15 19:30:00",9444.51,37.69,TRADE
NSW1,"2011/01/15 20:00:00",9436.74,34.5,TRADE
NSW1,"2011/01/15 20:30:00",9312.08,33.16,TRADE
NSW1,"2011/01/15 21:00:00",9071.68,32.2,TRADE
NSW1,"2011/01/15 21:30:00",8936.84,31.96,TRADE
NSW1,"2011/01/15 22:00:00",8690.01,28.01,TRADE
NSW1,"2011/01/15 22:30:00",8510.7,27.3,TRADE
NSW1,"2011/01/15 23:00:00",8208.85,28.61,TRADE
NSW1,"2011/01/15 23:30:00",7937.57,28.31,TRADE
NSW1,"2011/01/16 00:00:00",7646.75,26.38,TRADE
NSW1,"2011/01/16 00:30:00",7475.46,25.39,TRADE
NSW1,"2011/01/16 01:00:00",7251.97,24.97,TRADE
NSW1,"2011/01/16 01:30:00",7003.47,24.39,TRADE
NSW1,"2011/01/16 02:00:00",6782.52,22.47,TRADE
NSW1,"2011/01/16 02:30:00",6599.22,19.9,TRADE
NSW1,"2011/01/16 03:00:00",6546.68,19.85,TRADE
NSW1,"2011/01/16 03:30:00",6469.82,19.8,TRADE
NSW1,"2011/01/16 04:00:00",6462.14,19.99,TRADE
NSW1,"2011/01/16 04:30:00",6476.25,18.75,TRADE
NSW1,"2011/01/16 05:00:00",6575.87,19.56,TRADE
NSW1,"2011/01/16 05:30:00",6588.71,18.77,TRADE
NSW1,"2011/01/16 06:00:00",6662.43,19.49,TRADE
NSW1,"2011/01/16 06:30:00",6834.66,20.25,TRADE
NSW1,"2011/01/16 07:00:00",7137.34,21.1,TRADE
NSW1,"2011/01/16 07:30:00",7553.27,19.42,TRADE
NSW1,"2011/01/16 08:00:00",7899.88,23.02,TRADE
NSW1,"2011/01/16 08:30:00",8253.55,25.28,TRADE
NSW1,"2011/01/16 09:00:00",8553.92,25.36,TRADE
NSW1,"2011/01/16 09:30:00",8787.48,25.31,TRADE
NSW1,"2011/01/16 10:00:00",8979.46,25.31,TRADE
NSW1,"2011/01/16 10:30:00",9004.61,25.21,TRADE
NSW1,"2011/01/16 11:00:00",9051.86,25.36,TRADE
NSW1,"2011/01/16 11:30:00",9169.01,28.95,TRADE
NSW1,"2011/01/16 12:00:00",9432.38,30.48,TRADE
NSW1,"2011/01/16 12:30:00",9508.79,31.5,TRADE
NSW1,"2011/01/16 13:00:00",9588.18,30.78,TRADE
